flight_instance_id,flight_id,airline_key,route_key,departure_date_key,departure_time,arrival_time,departure_hour,duration_minutes,route_mean_duration,route_std_duration,is_overnight,duration_anomaly_flag,is_duration_outlier
385,UK164,4,5,20260419,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,16,264.0,180.84615384615384,76.7315800998219,False,False,False
386,AI161,1,28,20260419,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,16,180.0,163.96969696969697,81.22018100835717,False,False,False
387,6F206,2,10,20260419,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,16,260.0,178.10714285714286,82.9878792067739,False,False,False
388,SJ204,3,12,20260419,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,16,101.0,153.61111111111111,76.959941208792,False,False,False
389,AI206,1,1,20260419,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,16,211.0,171.29166666666666,79.96112053430373,False,False,False
390,6F140,2,20,20260419,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,16,111.0,152.23809523809524,70.13480217545691,False,False,False
391,6F253,2,23,20260419,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,16,118.0,172.8153846153846,79.97223977490806,False,False,False
392,SJ203,3,4,20260419,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,16,125.0,174.75925925925927,75.97192509877934,False,False,False
393,SJ161,3,23,20260419,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,16,42.0,172.8153846153846,79.97223977490806,False,False,False
394,AI098,1,14,20260419,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,16,130.0,152.80701754385964,78.4174813319461,False,False,False
395,AI168,1,18,20260419,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,15,270.0,151.73076923076923,87.06437052769988,False,False,False
396,UK190,4,7,20260419,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,15,184.0,170.0344827586207,73.42658274894177,False,False,False
397,AI085,1,4,20260419,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,15,288.0,174.75925925925927,75.97192509877934,False,False,False
398,AI076,1,6,20260419,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,15,35.0,147.73333333333332,73.89407596875976,False,False,False
399,UK130,4,23,20260419,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,15,247.0,172.8153846153846,79.97223977490806,False,False,False
400,6F038,2,14,20260419,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,15,237.0,152.80701754385964,78.4174813319461,False,False,False
401,UK110,4,13,20260419,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,15,287.0,185.35714285714286,78.63649665563553,False,False,False
402,SJ013,3,9,20260419,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,15,269.0,178.7826086956522,69.77232879596788,False,False,False
403,AI039,1,23,20260419,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,15,212.0,172.8153846153846,79.97223977490806,False,False,False
404,AI248,1,12,20260419,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,15,78.0,153.61111111111111,76.959941208792,False,False,False
405,6F199,2,9,20260419,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,15,137.0,178.7826086956522,69.77232879596788,False,False,False
406,AI225,1,26,20260419,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,15,56.0,176.52173913043478,70.9781461662784,False,False,False
407,SJ028,3,28,20260419,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,15,268.0,163.96969696969697,81.22018100835717,False,False,False
408,SJ012,3,24,20260419,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,15,71.0,162.76923076923077,80.76202458695928,False,False,False
409,SJ131,3,19,20260419,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,15,67.0,160.0,82.9511904676479,False,False,False
410,AI010,1,5,20260419,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,15,288.0,180.84615384615384,76.7315800998219,False,False,False
411,6F020,2,5,20260419,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,14,105.0,180.84615384615384,76.7315800998219,False,False,False
412,SJ038,3,30,20260419,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,14,169.0,156.94736842105263,85.1668125792687,False,False,False
413,UK204,4,30,20260419,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,14,98.0,156.94736842105263,85.1668125792687,False,False,False
414,AI036,1,2,20260419,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,14,91.0,169.51111111111112,72.0207904509422,False,False,False
415,AI100,1,28,20260419,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,14,220.0,163.96969696969697,81.22018100835717,False,False,False
416,SJ215,3,12,20260419,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,14,95.0,153.61111111111111,76.959941208792,False,False,False
417,UK155,4,19,20260419,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,14,243.0,160.0,82.9511904676479,False,False,False
418,SJ173,3,20,20260419,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,14,102.0,152.23809523809524,70.13480217545691,False,False,False
419,UK179,4,4,20260419,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,14,290.0,174.75925925925927,75.97192509877934,False,False,False
420,UK221,4,12,20260419,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,14,266.0,153.61111111111111,76.959941208792,False,False,False
421,UK023,4,9,20260419,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,14,288.0,178.7826086956522,69.77232879596788,False,False,False
422,SJ107,3,16,20260419,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,14,268.0,183.40740740740742,80.06452170173525,False,False,False
423,AI073,1,26,20260419,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,14,122.0,176.52173913043478,70.9781461662784,False,False,False
424,SJ187,3,23,20260419,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,14,203.0,172.8153846153846,79.97223977490806,False,False,False
425,UK058,4,3,20260419,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,13,198.0,176.76190476190476,75.05258474023714,False,False,False
426,SJ063,3,3,20260419,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,13,105.0,176.76190476190476,75.05258474023714,False,False,False
427,SJ062,3,29,20260419,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,13,209.0,155.68421052631578,56.33141281891869,False,False,False
428,UK048,4,11,20260419,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,13,285.0,155.96153846153845,81.71192361912954,False,False,False
429,AI181,1,19,20260419,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,13,206.0,160.0,82.9511904676479,False,False,False
430,AI003,1,29,20260419,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,13,208.0,155.68421052631578,56.33141281891869,False,False,False
431,6F041,2,3,20260419,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,13,209.0,176.76190476190476,75.05258474023714,False,False,False
432,6F175,2,21,20260419,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,13,115.0,158.54166666666666,85.71742208720094,False,False,False
433,6F013,2,2,20260419,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,13,290.0,169.51111111111112,72.0207904509422,False,False,False
434,SJ040,3,2,20260419,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,13,212.0,169.51111111111112,72.0207904509422,False,False,False
435,SJ016,3,15,20260419,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,13,205.0,167.15384615384616,88.09934951300937,False,False,False
436,6F135,2,19,20260419,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,12,46.0,160.0,82.9511904676479,False,False,False
437,6F150,2,14,20260419,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,12,238.0,152.80701754385964,78.4174813319461,False,False,False
438,AI083,1,10,20260419,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,12,43.0,178.10714285714286,82.9878792067739,False,False,False
439,SJ166,3,20,20260419,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,12,207.0,152.23809523809524,70.13480217545691,False,False,False
440,SJ027,3,16,20260419,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,12,263.0,183.40740740740742,80.06452170173525,False,False,False
441,6F134,2,27,20260419,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,12,79.0,187.3125,68.64470724923615,False,False,False
442,UK225,4,23,20260419,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,12,136.0,172.8153846153846,79.97223977490806,False,False,False
443,SJ175,3,23,20260419,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,12,244.0,172.8153846153846,79.97223977490806,False,False,False
444,AI182,1,13,20260419,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,12,273.0,185.35714285714286,78.63649665563553,False,False,False
445,AI190,1,2,20260419,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,12,198.0,169.51111111111112,72.0207904509422,False,False,False
446,AI120,1,21,20260419,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,12,126.0,158.54166666666666,85.71742208720094,False,False,False
447,6F132,2,3,20260419,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,12,60.0,176.76190476190476,75.05258474023714,False,False,False
448,UK102,4,15,20260419,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,11,123.0,167.15384615384616,88.09934951300937,False,False,False
449,AI045,1,14,20260419,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,11,159.0,152.80701754385964,78.4174813319461,False,False,False
450,UK136,4,15,20260419,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,11,223.0,167.15384615384616,88.09934951300937,False,False,False
451,SJ238,3,23,20260419,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,11,238.0,172.8153846153846,79.97223977490806,False,False,False
452,AI193,1,19,20260419,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,11,274.0,160.0,82.9511904676479,False,False,False
453,6F001,2,17,20260419,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,11,95.0,155.4814814814815,86.09939264074637,False,False,False
454,6F211,2,23,20260419,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,11,291.0,172.8153846153846,79.97223977490806,False,False,False
455,SJ199,3,17,20260419,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,11,150.0,155.4814814814815,86.09939264074637,False,False,False
456,SJ050,3,15,20260419,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,11,39.0,167.15384615384616,88.09934951300937,False,False,False
457,UK115,4,6,20260419,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,11,120.0,147.73333333333332,73.89407596875976,False,False,False
458,AI037,1,26,20260419,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,11,239.0,176.52173913043478,70.9781461662784,False,False,False
459,6F235,2,14,20260419,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,11,165.0,152.80701754385964,78.4174813319461,False,False,False
460,UK111,4,23,20260419,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,11,74.0,172.8153846153846,79.97223977490806,False,False,False
461,6F005,2,16,20260419,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,11,263.0,183.40740740740742,80.06452170173525,False,False,False
462,AI198,1,1,20260419,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,10,203.0,171.29166666666666,79.96112053430373,False,False,False
463,UK184,4,19,20260419,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,10,131.0,160.0,82.9511904676479,False,False,False
464,6F219,2,11,20260419,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,10,245.0,155.96153846153845,81.71192361912954,False,False,False
465,UK066,4,2,20260419,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,10,98.0,169.51111111111112,72.0207904509422,False,False,False
466,6F220,2,17,20260419,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,10,58.0,155.4814814814815,86.09939264074637,False,False,False
467,AI180,1,2,20260419,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,10,41.0,169.51111111111112,72.0207904509422,False,False,False
468,6F098,2,27,20260419,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,10,151.0,187.3125,68.64470724923615,False,False,False
469,AI141,1,30,20260419,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,10,277.0,156.94736842105263,85.1668125792687,False,False,False
470,SJ170,3,6,20260419,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,10,105.0,147.73333333333332,73.89407596875976,False,False,False
471,SJ178,3,5,20260419,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,9,149.0,180.84615384615384,76.7315800998219,False,False,False
472,6F172,2,26,20260419,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,9,293.0,176.52173913043478,70.9781461662784,False,False,False
473,UK220,4,6,20260419,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,9,214.0,147.73333333333332,73.89407596875976,False,False,False
474,SJ148,3,7,20260419,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,9,230.0,170.0344827586207,73.42658274894177,False,False,False
475,UK065,4,2,20260419,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,9,248.0,169.51111111111112,72.0207904509422,False,False,False
476,6F243,2,5,20260419,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,9,56.0,180.84615384615384,76.7315800998219,False,False,False
477,SJ193,3,12,20260419,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,9,159.0,153.61111111111111,76.959941208792,False,False,False
478,UK056,4,14,20260419,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,9,46.0,152.80701754385964,78.4174813319461,False,False,False
479,AI219,1,30,20260419,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,9,119.0,156.94736842105263,85.1668125792687,False,False,False
480,SJ073,3,22,20260419,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,9,108.0,167.35,77.8062877989474,False,False,False
481,6F052,2,2,20260419,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,9,169.0,169.51111111111112,72.0207904509422,False,False,False
482,SJ201,3,30,20260419,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,9,122.0,156.94736842105263,85.1668125792687,False,False,False
483,UK028,4,14,20260419,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,9,95.0,152.80701754385964,78.4174813319461,False,False,False
484,SJ119,3,2,20260419,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,8,156.0,169.51111111111112,72.0207904509422,False,False,False
485,AI165,1,18,20260419,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,8,100.0,151.73076923076923,87.06437052769988,False,False,False
486,AI255,1,21,20260419,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,8,267.0,158.54166666666666,85.71742208720094,False,False,False
487,AI202,1,24,20260419,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,8,129.0,162.76923076923077,80.76202458695928,False,False,False
488,SJ039,3,3,20260419,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,8,207.0,176.76190476190476,75.05258474023714,False,False,False
489,SJ051,3,26,20260419,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,8,218.0,176.52173913043478,70.9781461662784,False,False,False
490,UK024,4,23,20260419,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,8,300.0,172.8153846153846,79.97223977490806,False,False,False
491,SJ006,3,24,20260419,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,8,32.0,162.76923076923077,80.76202458695928,False,False,False
492,AI207,1,16,20260419,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,8,179.0,183.40740740740742,80.06452170173525,False,False,False
493,SJ168,3,28,20260419,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,8,252.0,163.96969696969697,81.22018100835717,False,False,False
494,AI028,1,17,20260419,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,7,42.0,155.4814814814815,86.09939264074637,False,False,False
495,6F094,2,6,20260419,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,7,89.0,147.73333333333332,73.89407596875976,False,False,False
496,6F024,2,8,20260419,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,7,226.0,153.82051282051282,75.2759386296325,False,False,False
497,6F061,2,3,20260419,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,7,41.0,176.76190476190476,75.05258474023714,False,False,False
498,AI032,1,23,20260419,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,7,120.0,172.8153846153846,79.97223977490806,False,False,False
499,UK163,4,4,20260419,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,7,102.0,174.75925925925927,75.97192509877934,False,False,False
500,SJ067,3,23,20260419,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,7,59.0,172.8153846153846,79.97223977490806,False,False,False
501,SJ106,3,12,20260419,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,7,144.0,153.61111111111111,76.959941208792,False,False,False
502,AI086,1,20,20260419,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,7,176.0,152.23809523809524,70.13480217545691,False,False,False
503,6F263,2,4,20260419,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,7,83.0,174.75925925925927,75.97192509877934,False,False,False
504,6F163,2,3,20260419,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,6,237.0,176.76190476190476,75.05258474023714,False,False,False
505,SJ064,3,12,20260419,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,6,134.0,153.61111111111111,76.959941208792,False,False,False
506,UK118,4,24,20260419,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,6,60.0,162.76923076923077,80.76202458695928,False,False,False
507,UK022,4,4,20260419,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,6,277.0,174.75925925925927,75.97192509877934,False,False,False
508,UK099,4,16,20260419,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,6,248.0,183.40740740740742,80.06452170173525,False,False,False
509,6F212,2,25,20260419,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,6,282.0,128.52380952380952,75.23338291451412,False,False,True
510,AI023,1,24,20260419,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,6,205.0,162.76923076923077,80.76202458695928,False,False,False
511,SJ245,3,8,20260419,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,6,212.0,153.82051282051282,75.2759386296325,False,False,False
512,6F066,2,29,20260419,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,6,96.0,155.68421052631578,56.33141281891869,False,False,False
513,AI138,1,18,20260419,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,5,50.0,151.73076923076923,87.06437052769988,False,False,False
514,SJ021,3,24,20260419,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,5,238.0,162.76923076923077,80.76202458695928,False,False,False
515,SJ136,3,24,20260419,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,5,139.0,162.76923076923077,80.76202458695928,False,False,False
516,AI148,1,14,20260419,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,5,171.0,152.80701754385964,78.4174813319461,False,False,False
517,SJ014,3,5,20260419,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,5,59.0,180.84615384615384,76.7315800998219,False,False,False
518,6F104,2,28,20260419,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,5,35.0,163.96969696969697,81.22018100835717,False,False,False
519,SJ121,3,12,20260419,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,5,75.0,153.61111111111111,76.959941208792,False,False,False
520,UK174,4,12,20260419,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,5,140.0,153.61111111111111,76.959941208792,False,False,False
521,AI033,1,21,20260419,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,5,296.0,158.54166666666666,85.71742208720094,False,False,False
522,SJ122,3,28,20260419,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,5,287.0,163.96969696969697,81.22018100835717,False,False,False
523,UK095,4,16,20260419,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,5,134.0,183.40740740740742,80.06452170173525,False,False,False
524,SJ026,3,1,20260419,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,5,258.0,171.29166666666666,79.96112053430373,False,False,False
525,6F221,2,11,20260419,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,5,212.0,155.96153846153845,81.71192361912954,False,False,False
526,SJ103,3,23,20260419,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,5,220.0,172.8153846153846,79.97223977490806,False,False,False
527,SJ011,3,16,20260419,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,5,285.0,183.40740740740742,80.06452170173525,False,False,False
528,AI002,1,24,20260419,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,5,120.0,162.76923076923077,80.76202458695928,False,False,False
529,AI046,1,10,20260419,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,5,171.0,178.10714285714286,82.9878792067739,False,False,False
530,SJ053,3,12,20260419,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,5,98.0,153.61111111111111,76.959941208792,False,False,False
531,AI236,1,10,20260419,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,4,259.0,178.10714285714286,82.9878792067739,False,False,False
532,AI254,1,20,20260419,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,4,200.0,152.23809523809524,70.13480217545691,False,False,False
533,6F063,2,4,20260419,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,4,169.0,174.75925925925927,75.97192509877934,False,False,False
534,6F115,2,23,20260419,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,4,102.0,172.8153846153846,79.97223977490806,False,False,False
535,UK070,4,8,20260419,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,4,133.0,153.82051282051282,75.2759386296325,False,False,False
536,SJ147,3,25,20260419,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,4,262.0,128.52380952380952,75.23338291451412,False,False,False
537,UK201,4,17,20260419,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,4,133.0,155.4814814814815,86.09939264074637,False,False,False
538,SJ234,3,25,20260419,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,4,123.0,128.52380952380952,75.23338291451412,False,False,False
539,AI176,1,30,20260419,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,4,125.0,156.94736842105263,85.1668125792687,False,False,False
540,SJ045,3,9,20260419,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,4,287.0,178.7826086956522,69.77232879596788,False,False,False
541,SJ174,3,12,20260419,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,4,55.0,153.61111111111111,76.959941208792,False,False,False
542,AI007,1,11,20260419,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,4,120.0,155.96153846153845,81.71192361912954,False,False,False
543,AI143,1,12,20260419,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,3,38.0,153.61111111111111,76.959941208792,False,False,False
544,SJ241,3,4,20260419,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,3,159.0,174.75925925925927,75.97192509877934,False,False,False
545,AI020,1,26,20260419,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,3,148.0,176.52173913043478,70.9781461662784,False,False,False
546,UK031,4,12,20260419,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,3,215.0,153.61111111111111,76.959941208792,False,False,False
547,AI013,1,24,20260419,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,3,77.0,162.76923076923077,80.76202458695928,False,False,False
548,AI249,1,29,20260419,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,3,169.0,155.68421052631578,56.33141281891869,False,False,False
549,UK046,4,12,20260419,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,3,148.0,153.61111111111111,76.959941208792,False,False,False
550,UK168,4,25,20260419,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,3,49.0,128.52380952380952,75.23338291451412,False,False,False
551,AI022,1,16,20260419,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,3,115.0,183.40740740740742,80.06452170173525,False,False,False
552,UK218,4,23,20260419,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,3,250.0,172.8153846153846,79.97223977490806,False,False,False
553,UK142,4,30,20260419,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,3,250.0,156.94736842105263,85.1668125792687,False,False,False
554,6F067,2,23,20260419,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,2,183.0,172.8153846153846,79.97223977490806,False,False,False
555,SJ217,3,2,20260419,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,2,187.0,169.51111111111112,72.0207904509422,False,False,False
556,SJ143,3,10,20260419,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,2,57.0,178.10714285714286,82.9878792067739,False,False,False
557,AI243,1,6,20260419,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,2,139.0,147.73333333333332,73.89407596875976,False,False,False
558,SJ246,3,8,20260419,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,2,60.0,153.82051282051282,75.2759386296325,False,False,False
559,6F170,2,13,20260419,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,2,90.0,185.35714285714286,78.63649665563553,False,False,False
560,UK157,4,28,20260419,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,2,60.0,163.96969696969697,81.22018100835717,False,False,False
561,UK172,4,10,20260419,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,2,181.0,178.10714285714286,82.9878792067739,False,False,False
562,SJ139,3,7,20260419,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,2,222.0,170.0344827586207,73.42658274894177,False,False,False
563,UK085,4,11,20260419,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,2,62.0,155.96153846153845,81.71192361912954,False,False,False
564,6F079,2,19,20260419,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,2,244.0,160.0,82.9511904676479,False,False,False
565,SJ032,3,3,20260419,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,2,142.0,176.76190476190476,75.05258474023714,False,False,False
566,6F182,2,2,20260419,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,2,128.0,169.51111111111112,72.0207904509422,False,False,False
567,AI106,1,24,20260419,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,2,73.0,162.76923076923077,80.76202458695928,False,False,False
568,AI200,1,14,20260419,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,2,204.0,152.80701754385964,78.4174813319461,False,False,False
569,6F142,2,1,20260419,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,2,239.0,171.29166666666666,79.96112053430373,False,False,False
570,SJ079,3,13,20260419,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,1,184.0,185.35714285714286,78.63649665563553,False,False,False
571,SJ082,3,8,20260419,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,1,39.0,153.82051282051282,75.2759386296325,False,False,False
572,SJ110,3,12,20260419,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,1,33.0,153.61111111111111,76.959941208792,False,False,False
573,6F262,2,11,20260419,2026-04-19 01:44:41.702,2026-04-19 02:47:41.702,1,63.0,155.96153846153845,81.71192361912954,False,False,False
574,UK143,4,6,20260419,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,1,74.0,147.73333333333332,73.89407596875976,False,False,False
575,6F269,2,14,20260419,2026-04-19 01:30:41.702,2026-04-19 02:52:41.702,1,82.0,152.80701754385964,78.4174813319461,False,False,False
576,6F214,2,2,20260419,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,1,239.0,169.51111111111112,72.0207904509422,False,False,False
577,SJ213,3,2,20260419,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,1,209.0,169.51111111111112,72.0207904509422,False,False,False
